TIMESTAMP,TA_F_MDS,VPD_F_MDS,PPFD_IN,LE_F_MDS,H_F_MDS,SW_IN_F_MDS,NETRAD,NEE_VUT_REF,swvl1,stl1,ssrd,strd,lai_hv,evavt,swvl2,swvl4,stl2,stl4,stl3,swvl3,prec_merge
2002-03-21,25.181,2.514,268.202173913,53.9061,-1.15396,135.173,81.8221666667,1.96213,0.4734603622525176,298.5820697945492,4361930.818453266,19243821.262383174,2.6991804911992823,-5.151642941026989e-05,0.4798013980501196,0.4857560993846237,299.176097955384,299.9620548316378,299.5608808638834,0.4796343984697382,5.75
2002-03-22,23.412,0.997,129.88775,65.5559,14.8707,67.542,32.1583043478,5.93359,0.4671473126772758,297.8817334261674,3187474.926629761,19165013.633561168,2.710620791099035,-3.129369703890471e-05,0.4681320777825876,0.4903320334441881,298.59444613798206,299.95456534744795,299.48951396734816,0.4863561525297677,24.5
2002-03-23,24.375,2.838,271.086826087,54.0961,9.14642,139.676,101.2108,1.28007,0.458325648615153,297.3207831399512,2389817.3028169014,19238623.89697278,2.7220641087513333,-3.625323401904535e-05,0.4703913788439612,0.4940626271403797,298.031756134124,299.9443539419149,299.3595245977426,0.4648437521506887,33.25
2002-03-26,25.534,7.249,480.084,108.299,22.6585,243.42,153.345291667,-1.13219,0.4485164195046984,299.4447899060139,5063201.682197646,19024867.93454329,2.7563970794607724,-3.148198317627681e-05,0.4613877915445541,0.4906188166365817,299.0815622412575,299.9013030594351,299.077900493485,0.4504477879674208,0.0
2002-03-27,24.724,4.088,326.379791667,64.1837,11.0052,169.718,92.8562608696,1.11017,0.4496169008868962,299.8322448849994,6772735.157023862,18897727.096992847,2.76790678766907,-3.991880456575682e-05,0.4527988132468923,0.4894537264147737,299.54471806528267,299.8869163609774,299.1463613427425,0.4438259646960903,0.0
2002-03-28,24.676,4.022,511.344608696,90.8614,32.1933,260.479,166.795541667,-0.26306,0.4652322637315198,298.9867829491281,5992691.950649466,18660479.958743665,2.7793531230739137,-4.295942537991417e-05,0.4657201376146547,0.4883478689831704,299.2562240300919,299.8737268038512,299.21682361488325,0.4393442022616767,17.375
2002-03-29,24.253,2.455,202.706,70.8623,15.1592,103.671,55.8280869565,3.73741,0.4560018063109619,299.8770585480908,6867352.12728336,18663937.23705631,2.7907270324176667,-3.2763931345618483e-05,0.4670245356939222,0.4873138413605031,299.41583463536017,299.8625198807898,299.2497228823718,0.4377346345434025,0.0
2002-03-30,24.397,2.8,417.791086957,60.7148,16.0439,221.505,133.122,1.23469,0.4598865508774198,300.1118015118576,7154425.391204622,18795061.9582253,2.8022367406259647,-4.4617945823999934e-05,0.4583556035785389,0.4862908026265162,299.83996783927944,299.85198503707244,299.3292126497659,0.4343832464903561,2.25
2002-03-31,23.979,1.051,157.12375,26.1737,-1.66821,81.704,48.19825,3.76289,0.4612089400280443,298.92192080702466,4871997.598306388,18973146.13515081,2.813613667722263,-4.0848216988529534e-05,0.4737494391882657,0.4853653237822782,299.52018318562205,299.8430295798135,299.4065603790859,0.4385361565667067,0.5
2002-04-01,24.689,3.841,471.513565217,85.8958,29.1011,237.955,157.7355,0.0525309,0.4646341694604268,298.9624844706028,5848804.699953093,18866405.52923326,2.8249845593134704,-3.733487778692743e-05,0.4657174119163232,0.484697413767844,298.98372954807684,299.8347251994191,299.3891475312841,0.4455740121719979,10.125
2002-04-02,24.204,1.908,162.665166667,57.7527,10.9442,84.586,43.2165,4.05874,0.480731087258303,299.34511351556165,6453421.665544618,19014999.80902839,2.836424859213223,-3.878107556546608e-05,0.4715077037383612,0.4840592541593497,299.21449018863194,299.82665604679505,299.3745048027424,0.443897428553884,8.125
2002-04-05,23.652,0.952,204.6815,57.5974,13.931,106.434,62.6669444444,3.58183,0.4615132706818867,298.7390615989973,4731299.308492239,19179369.352117646,2.870824220478662,-2.8958147717885317e-05,0.4783049896661722,0.4829737663750566,298.88915478343694,299.8017051011487,299.3265690841777,0.4721775452251835,75.75
